country,source,forename,gender
greece,2010)[96][97],mikhael,male
hungary,2020)[99],mate,male
hungary,2020)[99],daniel,male
hungary,2020)[99],zalan,male
hungary,2020)[99],oliver,male
hungary,2020)[99],adam,male
iceland,2018 births)[100],kari,male
iceland,2018 births)[100],oliver,male
iceland,2018 births)[100],jokull,male
iceland,2018 births)[100],gudmundur,male
iceland,2018 births)[100],jon,male
iceland,2018 births)[100],johann,male
iceland,2018 births)[100],ulfur,male
latvia,2019)[105],emils,male
latvia,2019)[105],karlis,male
latvia,2019)[105],jekabs,male
lithuania,2020)[107],jokubas,male
north macedonia,2019–20) [110],mikhail,male
monaco,2020)[113],leo,male
monaco,2020)[113],theo,male
montenegro,2011 general population)[114],milos,male
montenegro,2011 general population)[114],milosh,male
poland,2021)[120],mikolaj,male
poland,2021)[120],stanislaw,male
portugal,2020)[121][122],joao,male
portugal,2020)[121][122],tomas,male
portugal,2020)[121][122],lourenco,male
russia,2020 births official civil registry figures)[124],aleksandr,male
russia,2020 births official civil registry figures)[124],maksim,male
russia,2020 births official civil registry figures)[124],artiom,male
russia,2020 births official civil registry figures)[124],dmitrii,male
russia,2020 births official civil registry figures)[124],matvei,male
russia,2012 official civil registry figures загс)[125],aleksandr,male
russia,2012 official civil registry figures загс)[125],dmitrii,male
russia,2012 official civil registry figures загс)[125],aleksei,male
russia,2012 official civil registry figures загс)[125],maksim,male
russia,2012 official civil registry figures загс)[125],evgenii,male
russia,2012 official civil registry figures загс)[125],artem,male
serbia,2011 general population)[127],milos,male
serbia,2011 general population)[127],milosh,male
serbia,2011 general population)[127],dusan,male
serbia,2011 general population)[127],dushan,male
slovakia,2021)[129],tomas,male
slovakia,2021)[129],lukas,male
spain,2020 excluding basque country & catalonia)[131],martin,male
spain,2020 excluding basque country & catalonia)[131],alvaro,male
spain,2020)[132],martin,male
spain,2020)[133],alex,male
ukraine,2021)[136],maksim,male
ukraine,2021)[136],matvii,male
ukraine,2021)[136],andrii,male
ukraine,2021)[136],mikhailo,male
ukraine,2021)[136],timofii,male
algeria,census 2020)[1],imene,female
algeria,census 2020)[1],sara,female
algeria,census 2020)[1],yasmine,female
algeria,census 2020)[1],lyna,female
algeria,census 2020)[1],maria,female
algeria,census 2020)[1],amina,female
algeria,census 2020)[1],meriem,female
algeria,census 2020)[1],karima,female
algeria,census 2020)[1],melissa,female
algeria,census 2020)[1],lydia,female
egypt,2004 unofficial)[2],shaimaa,female
egypt,2004 unofficial)[2],fatma,female
egypt,2004 unofficial)[2],maha,female
egypt,2004 unofficial)[2],reem,female
egypt,2004 unofficial)[2],farida,female
egypt,2004 unofficial)[2],aya,female
egypt,2004 unofficial)[2],shahd,female
egypt,2004 unofficial)[2],ashraqat,female
egypt,2004 unofficial)[2],sahar,female
egypt,2004 unofficial)[2],fatin,female
egypt,2004 unofficial)[2],dalal,female
egypt,2004 unofficial)[2],doha,female
egypt,2004 unofficial)[2],fajr,female
egypt,2004 unofficial)[2],suha,female
egypt,2004 unofficial)[2],rowan,female
egypt,2004 unofficial)[2],hosniya,female
egypt,2004 unofficial)[2],hasnaa,female
egypt,2004 unofficial)[2],hosna,female
egypt,2004 unofficial)[2],gamila,female
egypt,2004 unofficial)[2],gamalat,female
egypt,2004 unofficial)[2],habiba,female
egypt,2004,mary,female
egypt,2004,marie,female
egypt,2004,mariam,female
egypt,2004,marina,female
egypt,2004,irene,female
egypt,2004,malak,female
egypt,2004,habiba,female
egypt,2004,hana,female
egypt,2004,farah,female
egypt,2004,marwa,female
egypt,2004,nada,female
egypt,2004,salma,female
equatorial guinea,2011)[3],maría del carmen,female
equatorial guinea,2011)[3],isabel,female
equatorial guinea,2011)[3],maría teresa,female
equatorial guinea,2011)[3],esperanza,female
equatorial guinea,2011)[3],milagrosa,female
libya,citation needed),aya,female
libya,citation needed),rania,female
libya,citation needed),sarah,female
libya,citation needed),reem,female
libya,citation needed),hoda,female
libya,citation needed),marwa,female
libya,citation needed),mona,female
libya,citation needed),fatima,female
libya,citation needed),eisha,female
libya,citation needed),nesreen,female
mali,census 2010)[1],fatoumata,female
mali,census 2010)[1],mariam,female
mali,census 2010)[1],aminata,female
mali,census 2010)[1],hawa,female
mali,census 2010)[1],awa,female
mali,census 2010)[1],oumou,female
mali,census 2010)[1],djeneba,female
mali,census 2010)[1],bintou,female
mali,census 2010)[1],fanta,female
mali,census 2010)[1],kadiatou,female
morocco,2019) [7],inès,female
morocco,2019) [7],noûr,female
morocco,2019) [7],aya,female
morocco,2019) [7],yasmine,female
morocco,2019) [7],assia,female
morocco,2019) [7],maryam,female
morocco,2019) [7],aïcha,female
morocco,2019) [7],nora,female
morocco,2019) [7],amira,female
morocco,2019) [7],amina,female
south africa,2019),melokuhle,female
south africa,2019),enzokuhle,female
south africa,2019),amahle,female
south africa,2019),lethabo,female
south africa,2019),omphile,female
south africa,2019),okuhle,female
south africa,2019),lesedi,female
south africa,2019),lethokuhle,female
south africa,2019),lisakhanya,female
south africa,2019),rethabile,female
tunisia,2005),mariam,female
tunisia,2005),shayma,female
tunisia,2005),khawla,female
argentina,2020–21)[8],emma,female
argentina,2020–21)[8],olivia,female
argentina,2020–21)[8],martina,female
argentina,2020–21)[8],isabella,female
argentina,2020–21)[8],alma,female
argentina,2020–21)[8],catalina,female
argentina,2020–21)[8],mia,female
argentina,2020–21)[8],ámbar,female
argentina,2020–21)[8],victoria,female
argentina,2020–21)[8],delfina,female
aruba,2005)[9],alysha,female
aruba,2005)[9],isabella,female
aruba,2005)[9],isabelle,female
aruba,2005)[9],emily,female
aruba,2005)[9],emely,female
bolivia,2015)[27],martha,female
bolivia,2015)[27],roxana,female
bolivia,2015)[27],ana maria,female
bolivia,2015)[27],elizabeth,female
bolivia,2015)[27],sonia,female
bolivia,2015)[27],juana,female
bolivia,2015)[27],patricia,female
bolivia,2015)[27],lidia,female
bolivia,2015)[27],rosmery,female
bolivia,2015)[27],carmen,female
brazil,2021)[28],helena,female
brazil,2021)[28],alice,female
brazil,2021)[28],laura,female
brazil,2021)[28],maria alice,female
brazil,2021)[28],valentina,female
brazil,2021)[28],heloísa,female
brazil,2021)[28],maria clara,female
brazil,2021)[28],maria cecilia,female
brazil,2021)[28],maria julia,female
brazil,2021)[28],sophia,female
brazil,census 2010)[12],maria,female
brazil,census 2010)[12],ana,female
brazil,census 2010)[12],francisca,female
brazil,census 2010)[12],antônia,female
brazil,census 2010)[12],adriana,female
brazil,census 2010)[12],juliana,female
brazil,census 2010)[12],marcia,female
brazil,census 2010)[12],fernanda,female
brazil,census 2010)[12],patrícia,female
brazil,census 2010)[12],aline,female
canada,2021 babycenter)[13],amelia,female
canada,2021 babycenter)[13],sophia,female
canada,2021 babycenter)[13],olivia,female
canada,2021 babycenter)[13],aria,female
canada,2021 babycenter)[13],emma,female
canada,2021 babycenter)[13],chloe,female
canada,2021 babycenter)[13],zoey,female
canada,2021 babycenter)[13],mila,female
canada,2021 babycenter)[13],lily,female
canada,2021 babycenter)[13],mia,female
canada,2020)[29],olivia,female
canada,2020)[29],alice,female
canada,2020)[29],emma,female
canada,2020)[29],charlie,female
canada,2020)[29],charlotte,female
canada,2020)[29],léa,female
canada,2020)[29],florence,female
canada,2020)[29],livia,female
canada,2020)[29],romy,female
canada,2020)[29],clara,female
chile,2021)[30],sofía,female
chile,2021)[30],emma,female
chile,2021)[30],isabella,female
chile,2021)[30],emilia,female
chile,2021)[30],agustina,female
chile,2021)[30],julieta,female
chile,2021)[30],trinidad,female
chile,2021)[30],mia,female
chile,2021)[30],josefa,female
chile,2021)[30],isidora,female
colombia,2021 baby center)[16],luciana,female
colombia,2021 baby center)[16],isabella,female
colombia,2021 baby center)[16],antonella,female
colombia,2021 baby center)[16],gabriela,female
colombia,2021 baby center)[16],celeste,female
colombia,2021 baby center)[16],mariana,female
colombia,2021 baby center)[16],victoria,female
colombia,2021 baby center)[16],salomé,female
colombia,2021 baby center)[16],sofía,female
colombia,2021 baby center)[16],emma,female
greenland,2012-2020)[17],ivaana,female
greenland,2012-2020)[17],nivi,female
greenland,2012-2020)[17],uiloq,female
greenland,2012-2020)[17],niviaq,female
greenland,2012-2020)[17],isabella,female
greenland,2012-2020)[17],ivalu,female
greenland,2012-2020)[17],pipaluk,female
greenland,2012-2020)[17],malu,female
greenland,2012-2020)[17],paninnguaq,female
greenland,2012-2020)[17],aviana,female
greenland,2012-2020)[17],maya,female
greenland,2012-2020)[17],paneeraq,female
haiti,unofficial privately compiled)[18],widelene,female
haiti,unofficial privately compiled)[18],mirlande,female
haiti,unofficial privately compiled)[18],myrlande,female
haiti,unofficial privately compiled)[18],islande,female
haiti,unofficial privately compiled)[18],lovelie,female
haiti,unofficial privately compiled)[18],lovely,female
haiti,unofficial privately compiled)[18],judeline,female
haiti,unofficial privately compiled)[18],angeline,female
haiti,unofficial privately compiled)[18],esther,female
haiti,unofficial privately compiled)[18],chedeline,female
haiti,unofficial privately compiled)[18],jessica,female
haiti,unofficial privately compiled)[18],rose-merline,female
jamaica,2017)[19],amelia,female
jamaica,2017)[19],arianna,female
jamaica,2017)[19],ariana,female
jamaica,2017)[19],kaira,female
jamaica,2017)[19],gabrielle,female
jamaica,2017)[19],gabriella,female
jamaica,2017)[19],brianna,female
jamaica,2017)[19],mia,female
jamaica,2017)[19],adrianna,female
jamaica,2017)[19],savannah,female
mexico,2020)[20],sofía,female
mexico,2020)[20],maría josé,female
mexico,2020)[20],valentina,female
mexico,2020)[20],ximena,female
mexico,2020)[20],regina,female
mexico,2020)[20],camila,female
mexico,2020)[20],maría fernanda,female
mexico,2020)[20],valeria,female
mexico,2020)[20],renata,female
mexico,2020)[20],victoria,female
paraguay,2015 general population)[21],maría,female
paraguay,2015 general population)[21],elizabeth,female
paraguay,2015 general population)[21],beatriz,female
paraguay,2015 general population)[21],ramona,female
paraguay,2015 general population)[21],liz,female
paraguay,2015 general population)[21],concepción,female
paraguay,2015 general population)[21],carolina,female
paraguay,2015 general population)[21],mabel,female
paraguay,2015 general population)[21],raquel,female
paraguay,2015 general population)[21],noemí,female
peru,2020)[31],mia,female
peru,2020)[31],camila,female
peru,2020)[31],alessia,female
peru,2020)[31],luciana,female
peru,2020)[31],zoe,female
peru,2020)[31],valentina,female
peru,2020)[31],aitana,female
peru,2020)[31],danna,female
peru,2020)[31],luana,female
peru,2020)[31],ariana,female
puerto rico,2020)[23],valentina,female
puerto rico,2020)[23],victoria,female
puerto rico,2020)[23],emma,female
puerto rico,2020)[23],mia,female
puerto rico,2020)[23],amaia,female
puerto rico,2020)[23],isabella,female
puerto rico,2020)[23],mikaela,female
puerto rico,2020)[23],ainhoa,female
puerto rico,2020)[23],amanda,female
puerto rico,2020)[23],luna,female
usa,2020)[24],olivia,female
usa,2020)[24],emma,female
usa,2020)[24],ava,female
usa,2020)[24],chloe,female
usa,2020)[24],sophia,female
usa,2020)[24],amelia,female
usa,2020)[24],isabella,female
usa,2020)[24],mia,female
usa,2020)[24],evelyn,female
usa,2020)[24],harper,female
usa,most common names 1990 census)[32],mary,female
usa,most common names 1990 census)[32],patricia,female
usa,most common names 1990 census)[32],linda,female
usa,most common names 1990 census)[32],barbara,female
usa,most common names 1990 census)[32],elizabeth,female
usa,most common names 1990 census)[32],jennifer,female
usa,most common names 1990 census)[32],maria,female
usa,most common names 1990 census)[32],susan,female
usa,most common names 1990 census)[32],margaret,female
usa,most common names 1990 census)[32],dorothy,female
uruguay,),florencia,female
uruguay,),lucía,female
uruguay,),agustina,female
uruguay,),valentina,female
uruguay,),camila,female
uruguay,),julia,female
uruguay,),julieta,female
uruguay,),sofía,female
uruguay,),abril,female
uruguay,),ana paula,female
uruguay,),micaela,female
venezuela,2011)[26],camila,female
venezuela,2011)[26],isabella,female
venezuela,2011)[26],sofía,female
venezuela,2011)[26],victoria,female
venezuela,2011)[26],valentina,female
venezuela,2011)[26],valeria,female
venezuela,2011)[26],nicole,female
venezuela,2011)[26],samantha,female
venezuela,2011)[26],mariana,female
venezuela,2011)[26],antonella,female
arab world,2021 babycenter arabia members)[64],maryam,female
arab world,2021 babycenter arabia members)[64],مريم,female
arab world,2021 babycenter arabia members)[64],fatima,female
arab world,2021 babycenter arabia members)[64],فاطمة,female
arab world,2021 babycenter arabia members)[64],lyn,female
arab world,2021 babycenter arabia members)[64],لين,female
arab world,2021 babycenter arabia members)[64],hur,female
arab world,2021 babycenter arabia members)[64],حور,female
arab world,2021 babycenter arabia members)[64],lian,female
arab world,2021 babycenter arabia members)[64],ليان,female
arab world,2021 babycenter arabia members)[64],maria,female
arab world,2021 babycenter arabia members)[64],ماريا,female
arab world,2021 babycenter arabia members)[64],malak,female
arab world,2021 babycenter arabia members)[64],ملك,female
arab world,2021 babycenter arabia members)[64],nur,female
arab world,2021 babycenter arabia members)[64],نور,female
arab world,2021 babycenter arabia members)[64],mila,female
arab world,2021 babycenter arabia members)[64],ميلا,female
arab world,2021 babycenter arabia members)[64],farah,female
arab world,2021 babycenter arabia members)[64],فرح,female
armenia,2020)[34],nare,female
armenia,2020)[34],maria,female
armenia,2020)[34],angelina,female
armenia,2020)[34],arpi,female
armenia,2020)[34],mane,female
armenia,2020)[34],yeva,female
armenia,2020)[34],anna,female
armenia,2020)[34],mari,female
armenia,2020)[34],mariam,female
armenia,2020)[34],ani,female
azerbaijan,babies born 2020)[35],zahra,female
azerbaijan,babies born 2020)[35],zeynab,female
azerbaijan,babies born 2020)[35],maryam,female
azerbaijan,babies born 2020)[35],malak,female
azerbaijan,babies born 2020)[35],aylin,female
azerbaijan,babies born 2020)[35],fatima,female
azerbaijan,babies born 2020)[35],nuray,female
azerbaijan,babies born 2020)[35],nilay,female
azerbaijan,babies born 2020)[35],inji,female
azerbaijan,babies born 2020)[35],daniz,female
azerbaijan,general population)[65],sevinj,female
azerbaijan,general population)[65],gunel,female
azerbaijan,general population)[65],leyla,female
azerbaijan,general population)[65],aygun,female
azerbaijan,general population)[65],gunay,female
azerbaijan,general population)[65],sevda,female
azerbaijan,general population)[65],vusala,female
azerbaijan,general population)[65],konul,female
azerbaijan,general population)[65],aysel,female
azerbaijan,general population)[65],tarana,female
china,2020)[66],yīnuò,female
china,2020)[66],一诺,female
china,2020)[66],依诺,female
china,2020)[66],xīnyí,female
china,2020)[66],欣怡,female
china,2020)[66],zǐhán,female
china,2020)[66],梓涵,female
china,2020)[66],yǔtóng,female
china,2020)[66],语桐,female
china,2020)[66],xīnyán,female
china,2020)[66],欣妍,female
china,2020)[66],kěxīn,female
china,2020)[66],可欣,female
china,2020)[66],yǔxī,female
china,2020)[66],语汐,female
china,2020)[66],雨桐,female
china,2020)[66],mèngyáo,female
china,2020)[66],梦瑶,female
china,2020)[66],yinou,female
china,2020)[66],xinyi,female
china,2020)[66],zihan,female
china,2020)[66],yutong,female
china,2020)[66],xinyan,female
china,2020)[66],kexin,female
china,2020)[66],yuxi,female
china,2020)[66],mengyao,female
india,babycenter 2021)[67],prisha,female
india,babycenter 2021)[67],aadhya,female
india,babycenter 2021)[67],amyra,female
india,babycenter 2021)[67],inaya,female
india,babycenter 2021)[67],pari,female
india,babycenter 2021)[67],siya,female
india,babycenter 2021)[67],kyra,female
india,babycenter 2021)[67],dhriti,female
india,babycenter 2021)[67],kiara,female
india,babycenter 2021)[67],ayra,female
iran,2019)[39],fatemeh,female
iran,2019)[39],zahra,female
iran,2019)[39],helma,female
iran,2019)[39],zeinab,female
iran,2019)[39],yasna,female
iran,2019)[39],ava,female
iran,2019)[39],mersana,female
iran,2019)[39],nazanin-zahra,female
iran,2019)[39],baran,female
iran,2019)[39],fatemeh-zahra,female
iran,general population)[40],fatemeh,female
iran,general population)[40],zahra,female
iran,general population)[40],maryam,female
iran,general population)[40],ma'soumeh,female
iran,general population)[40],sakineh,female
iran,general population)[40],zeinab,female
iran,general population)[40],roghayyeh,female
iran,general population)[40],khadije,female
iran,general population)[40],leyla,female
iran,general population)[40],somayyeh,female
israel,2020) jewish girls[68]|,tamar,female
israel,2020) jewish girls[68]|,maya,female
israel,2020) jewish girls[68]|,abigail,female
israel,2020) jewish girls[68]|,noa,female
israel,2020) jewish girls[68]|,sarah,female
israel,2020) jewish girls[68]|,ayala,female
israel,2020) jewish girls[68]|,adele,female
israel,2020) jewish girls[68]|,yael,female
israel,2020) jewish girls[68]|,shira,female
israel,2020) jewish girls[68]|,esther,female
israel,2020)  muslim girls[69],maryam,female
israel,2020)  muslim girls[69],shams,female
israel,2020)  muslim girls[69],lyn,female
israel,2020)  muslim girls[69],malek,female
israel,2020)  muslim girls[69],jori,female
israel,2020)  muslim girls[69],lian,female
israel,2020)  muslim girls[69],mila,female
israel,2020)  muslim girls[69],aline,female
israel,2020)  muslim girls[69],nur,female
israel,2020)  muslim girls[69],marya,female
israel,2020) christian arab girls[70],lin,female
israel,2020) christian arab girls[70],maria,female
israel,2020) christian arab girls[70],sama,female
israel,2020) christian arab girls[70],celine,female
israel,2020) christian arab girls[70],leah,female
israel,2020) druze girls[71],mila,female
israel,2020) druze girls[71],ayalah,female
israel,2020) druze girls[71],lur,female
israel,2020) druze girls[71],lin,female
israel,2020) druze girls[71],yasmin,female
japan,2021)[72],himari,female
japan,2021)[72],陽葵,female
japan,2021)[72],tsumugi,female
japan,2021)[72],紬,female
japan,2021)[72],rin,female
japan,2021)[72],凛,female
japan,2021)[72],mei,female
japan,2021)[72],芽依,female
japan,2021)[72],aoi,female
japan,2021)[72],葵,female
japan,2021)[72],hina,female
japan,2021)[72],陽菜,female
japan,2021)[72],mio,female
japan,2021)[72],澪,female
japan,2021)[72],riko,female
japan,2021)[72],莉子,female
japan,2021)[72],yuina,female
japan,2021)[72],結奈,female
japan,2021)[72],an,female
japan,2021)[72],杏,female
jordan,2020)[73],jouri,female
jordan,2020)[73],salma,female
jordan,2020)[73],naya,female
jordan,2020)[73],mira,female
jordan,2020)[73],lianne,female
jordan,2020)[73],leen,female
jordan,2020)[73],zina,female
jordan,2020)[73],mariam,female
jordan,2020)[73],wateen,female
jordan,2020)[73],tuleen,female
kazakhstan,2021)[74],mädïna,female
kazakhstan,2021)[74],медина,female
kazakhstan,2021)[74],aylin,female
kazakhstan,2021)[74],айлин,female
kazakhstan,2021)[74],asilim,female
kazakhstan,2021)[74],асылым,female
kazakhstan,2021)[74],ayşa,female
kazakhstan,2021)[74],айша,female
kazakhstan,2021)[74],rayana,female
kazakhstan,2021)[74],раяна,female
kazakhstan,2021)[74],ayala,female
kazakhstan,2021)[74],аяла,female
kazakhstan,2021)[74],ayzere,female
kazakhstan,2021)[74],айзере,female
kazakhstan,2021)[74],amina,female
kazakhstan,2021)[74],амина,female
kazakhstan,2021)[74],tomyris,female
kazakhstan,2021)[74],томирис,female
kazakhstan,2021)[74],ayim,female
kazakhstan,2021)[74],айым,female
kuwait,2015)[48],fatma,female
kuwait,2015)[48],mariam,female
kuwait,2015)[48],hussa,female
kuwait,2015)[48],sherifa,female
kuwait,2015)[48],sara,female
kuwait,2015)[48],reem,female
kuwait,2015)[48],aisha,female
kuwait,2015)[48],dalal,female
kuwait,2015)[48],lulwa,female
kuwait,2015)[48],shaikha,female
kyrgyzstan,2021)[49],saliha,female
kyrgyzstan,2021)[49],салиха,female
kyrgyzstan,2021)[49],rayana,female
kyrgyzstan,2021)[49],раяна,female
kyrgyzstan,2021)[49],amina,female
kyrgyzstan,2021)[49],амина,female
kyrgyzstan,2021)[49],fátima,female
kyrgyzstan,2021)[49],фатима,female
kyrgyzstan,2021)[49],aylin,female
kyrgyzstan,2021)[49],айлин,female
kyrgyzstan,2021)[49],aliya,female
kyrgyzstan,2021)[49],алия,female
kyrgyzstan,2021)[49],safiya,female
kyrgyzstan,2021)[49],сафия,female
kyrgyzstan,2021)[49],aruuzat,female
kyrgyzstan,2021)[49],аруузат,female
kyrgyzstan,2021)[49],hadicha,female
kyrgyzstan,2021)[49],хадича,female
kyrgyzstan,2021)[49],aruuke,female
kyrgyzstan,2021)[49],арууке,female
lebanon,2015)[75],marie,female
lebanon,2015)[75],fatima,female
lebanon,2015)[75],jessica,female
lebanon,2015)[75],zeinab,female
lebanon,2015)[75],mariam,female
lebanon,2015)[75],sarah,female
lebanon,2015)[75],maya,female
lebanon,2015)[75],layla,female
lebanon,2015)[75],christina,female
lebanon,2015)[75],amal,female
malaysia,2017 babycenter)[38],nur,female
malaysia,2017 babycenter)[38],wan,female
malaysia,2017 babycenter)[38],nurul,female
malaysia,2017 babycenter)[38],aisyah,female
malaysia,2017 babycenter)[38],maryam,female
malaysia,2017 babycenter)[38],siti,female
malaysia,2017 babycenter)[38],dhia,female
malaysia,2017 babycenter)[38],naura,female
malaysia,2017 babycenter)[38],ayra,female
malaysia,2017 babycenter)[38],puteri,female
mongolia,52),odval,female
mongolia,52),bolormaa,female
mongolia,52),bayarmaa,female
mongolia,52),oyunbileg,female
mongolia,52),khongordzol,female
nepal,53),shristi,female
nepal,53),sunita,female
nepal,53),rabina,female
nepal,53),asmita,female
nepal,53),niharika,female
nepal,53),binita,female
nepal,53),aasha,female
nepal,53),kabita,female
nepal,53),sita,female
nepal,53),gita,female
pakistan,),fatima,female
pakistan,),fozia,female
pakistan,),bismah,female
pakistan,),sobia,female
pakistan,),farrah,female
pakistan,),maryam,female
pakistan,),farzana,female
pakistan,),ayesha,female
pakistan,),sakeena,female
pakistan,),zainab,female
philippines,2018 philippine statistics authority)[54],althea,female
philippines,2018 philippine statistics authority)[54],samantha,female
philippines,2018 philippine statistics authority)[54],angel,female
philippines,2018 philippine statistics authority)[54],angela,female
philippines,2018 philippine statistics authority)[54],princess,female
philippines,2018 philippine statistics authority)[54],sophia,female
philippines,2018 philippine statistics authority)[54],sofia,female
philippines,2018 philippine statistics authority)[54],andrea,female
philippines,2018 philippine statistics authority)[54],nathalie,female
philippines,2018 philippine statistics authority)[54],alexa,female
saudi arabia,55),sara,female
saudi arabia,55),latifa,female
saudi arabia,55),nora,female
saudi arabia,55),hessa,female
saudi arabia,55),maysoun,female
saudi arabia,55),maha,female
saudi arabia,55),nouf,female
saudi arabia,55),noor,female
saudi arabia,55),reema,female
saudi arabia,55),alanoud,female
south korea,2019)[56],ji-an,female
south korea,2019)[56],지안,female
south korea,2019)[56],ha-yoon,female
south korea,2019)[56],하윤,female
south korea,2019)[56],seo-ah,female
south korea,2019)[56],서아,female
south korea,2019)[56],ha-eun,female
south korea,2019)[56],하은,female
south korea,2019)[56],seo-yun,female
south korea,2019)[56],서윤,female
south korea,2019)[56],ha-rin,female
south korea,2019)[56],하린,female
south korea,2019)[56],ji-yoo,female
south korea,2019)[56],지유,female
south korea,2019)[56],ji-woo,female
south korea,2019)[56],지우,female
south korea,2019)[56],soo-ah,female
south korea,2019)[56],수아,female
south korea,2019)[56],ji-a,female
south korea,2019)[56],지아,female
taiwan,1980s-1990s births 2010 census)[57][58],shu-fen,female
taiwan,1980s-1990s births 2010 census)[57][58],淑芬,female
taiwan,1980s-1990s births 2010 census)[57][58],shu-hui,female
taiwan,1980s-1990s births 2010 census)[57][58],淑惠,female
taiwan,1980s-1990s births 2010 census)[57][58],mei-ling,female
taiwan,1980s-1990s births 2010 census)[57][58],美玲,female
taiwan,1980s-1990s births 2010 census)[57][58],ya-ting,female
taiwan,1980s-1990s births 2010 census)[57][58],雅婷,female
taiwan,1980s-1990s births 2010 census)[57][58],mei-hui,female
taiwan,1980s-1990s births 2010 census)[57][58],美惠,female
taiwan,1980s-1990s births 2010 census)[57][58],li-hua,female
taiwan,1980s-1990s births 2010 census)[57][58],麗華,female
taiwan,1980s-1990s births 2010 census)[57][58],shu-chuan,female
taiwan,1980s-1990s births 2010 census)[57][58],淑娟,female
taiwan,1980s-1990s births 2010 census)[57][58],shu-chen,female
taiwan,1980s-1990s births 2010 census)[57][58],淑貞,female
taiwan,1980s-1990s births 2010 census)[57][58],i-chun,female
taiwan,1980s-1990s births 2010 census)[57][58],怡君,female
taiwan,1980s-1990s births 2010 census)[57][58],shu-hua,female
taiwan,1980s-1990s births 2010 census)[57][58],淑華,female
tajikistan,2009)[59],sumayah,female
tajikistan,2009)[59],asiya,female
tajikistan,2009)[59],oisha,female
tajikistan,2009)[59],googoosh,female
tajikistan,2009)[59],anohito,female
tajikistan,2009)[59],indira,female
turkey,babies born 2020)[61],zeynep,female
turkey,babies born 2020)[61],elif,female
turkey,babies born 2020)[61],defne,female
turkey,babies born 2020)[61],asel,female
turkey,babies born 2020)[61],azra,female
turkey,babies born 2020)[61],eylül,female
turkey,babies born 2020)[61],nehir,female
turkey,babies born 2020)[61],eslem,female
turkey,babies born 2020)[61],asya,female
turkey,overall 2013)[62],fatma,female
turkey,overall 2013)[62],ayşe,female
turkey,overall 2013)[62],emine,female
turkey,overall 2013)[62],hatice,female
turkey,overall 2013)[62],zeynep,female
turkey,overall 2013)[62],elif,female
turkey,overall 2013)[62],meryem,female
turkey,overall 2013)[62],şerife,female
turkey,overall 2013)[62],zehra,female
turkey,overall 2013)[62],sultan,female
dubai united arab emirates,2015)[63],mariam,female
dubai united arab emirates,2015)[63],sara,female
dubai united arab emirates,2015)[63],sarah,female
dubai united arab emirates,2015)[63],fatima,female
dubai united arab emirates,2015)[63],fatma,female
dubai united arab emirates,2015)[63],ayesha,female
dubai united arab emirates,2015)[63],noor,female
albania,2019)[76],amelia,female
albania,2019)[76],ajla,female
albania,2019)[76],aria,female
albania,2019)[76],amelja,female
albania,2019)[76],leandra,female
albania,2019)[76],ambra,female
albania,2019)[76],klea,female
albania,2019)[76],melisa,female
albania,2019)[76],amaris,female
albania,2019)[76],reina,female
andorra,2013)[77],laia,female
andorra,2013)[77],carlota,female
andorra,2013)[77],emma,female
andorra,2013)[77],lara,female
andorra,2013)[77],martina,female
andorra,2013)[77],aina,female
andorra,2013)[77],maria,female
andorra,2013)[77],blanca,female
andorra,2013)[77],laura,female
andorra,2013)[77],valentina,female
austria,2020)[78],anna,female
austria,2020)[78],marie,female
austria,2020)[78],sophie,female
austria,2020)[78],emilia,female
austria,2020)[78],elena,female
austria,2020)[78],lena,female
austria,2020)[78],emma,female
austria,2020)[78],lea,female
austria,2020)[78],mia,female
austria,2020)[78],sarah,female
belarus,minsk 2018)[79],sofiya,female
belarus,minsk 2018)[79],софия,female
belarus,minsk 2018)[79],marya,female
belarus,minsk 2018)[79],мария,female
belarus,minsk 2018)[79],polina,female
belarus,minsk 2018)[79],полина,female
belarus,minsk 2018)[79],eva,female
belarus,minsk 2018)[79],ева,female
belarus,minsk 2018)[79],anna,female
belarus,minsk 2018)[79],анна,female
belarus,minsk 2018)[79],darya,female
belarus,minsk 2018)[79],дария,female
belarus,minsk 2018)[79],kseniya,female
belarus,minsk 2018)[79],ксенія,female
belarus,minsk 2018)[79],alisa,female
belarus,minsk 2018)[79],алиса,female
belgium,2020)[80],olivia,female
belgium,2020)[80],emma,female
belgium,2020)[80],mila,female
belgium,2020)[80],louise,female
belgium,2020)[80],lina,female
belgium,2020)[80],alice,female
belgium,2020)[80],sofia,female
belgium,2020)[80],mia,female
belgium,2020)[80],anna,female
belgium,2020)[80],juliette,female
bosnia and herzegovina,2020)[81],marjam,female
bosnia and herzegovina,2020)[81],amina,female
bosnia and herzegovina,2020)[81],asja,female
bosnia and herzegovina,2020)[81],ema,female
bosnia and herzegovina,2020)[81],esma,female
bosnia and herzegovina,2020)[81],hana,female
bosnia and herzegovina,2020)[81],lejla,female
bosnia and herzegovina,2020)[81],lamija,female
bosnia and herzegovina,2020)[81],ajla,female
bulgaria,2021)[82],viktoria,female
bulgaria,2021)[82],виктория,female
bulgaria,2021)[82],maria,female
bulgaria,2021)[82],мария,female
bulgaria,2021)[82],nikol,female
bulgaria,2021)[82],никол,female
bulgaria,2021)[82],raya,female
bulgaria,2021)[82],рая,female
bulgaria,2021)[82],sofia,female
